%eval_id interface p1             p2             p3             p4             p5             p6             p7             p8             p9             p10            p11            p12            p13            p14            p15            activation     energy         maxamp         
3115     INTERFACE  5.364277681    5.257085747    3.999670533    7.407898554    0.2694401787   -1.855649347   -3.710768045   -4.432811819   -3.509277598   -2.926810291   -1.504092717   0.3549538915   -0.35327698    0.6836916137   -3.014249156   -0.9049603939  7.088842734e-06 7.281018414    
3116     INTERFACE  5.364277681    5.257085747    3.999670533    7.438905397    0.2694401787   -1.855649347   -3.710768045   -4.432811819   -3.509277598   -2.899227463   -1.504092717   0.3549538915   -0.35327698    0.6836916137   -3.014249156   -0.9053800106  7.099087313e-06 7.308363402    
3117     INTERFACE  -2.037004117   -0.1249771834  0.3766146781   2.176257269    5.127194797    5.736443536    5.640313205    -4.699458172   -5.602239516   -4.126385076   -1.350417229   -6.199951486   -4.165052274   -2.890673525   -6.54896659    -0.9388710856  9.272713879e-06 6.904462391    
3118     INTERFACE  -2.037004117   0.5072899107   -2.792412418   2.176257269    5.127194797    5.736443536    5.640313205    -2.132867963   -5.001870905   -4.126385076   -1.350417229   -6.199951486   -4.165052274   -4.979870763   -4.545998539   -0.9262198806  8.53355447e-06 6.870464289    
3119     INTERFACE  -1.93173367    -0.752511367   0.3766146781   1.582225702    3.932994313    3.466264318    -4.294651743   -5.145806762   -5.001870905   -4.828874615   -1.616244338   -6.199951486   -4.582794279   -4.646715195   -2.035113381   -0.8510514498  5.499173841e-06 5.912879858    
3120     INTERFACE  -1.93173367    -0.752511367   0.3766146781   1.582225702    4.003822593    3.466264318    -4.294651743   -5.145806762   -5.001870905   -4.828874615   -1.616244338   -6.199951486   -3.968758431   -4.646715195   -2.035113381   -0.847723484   5.426949972e-06 5.94090413     
3121     INTERFACE  -1.93173367    -0.752511367   0.3766146781   2.324332702    4.003822593    -1.855649347   -5.816961298   -5.145806762   -3.655701429   -2.926810291   -1.009649312   -5.351370011   -4.582794279   -4.646715195   -4.545998539   -0.7809686065  4.522998279e-06 6.223630813    
3122     INTERFACE  -1.93173367    -0.752511367   0.3766146781   2.324332702    4.003822593    -1.326741911   -5.816961298   -2.132867963   -5.001870905   -4.828874615   -5.138619238   -5.844233698   -4.582794279   -4.633702551   -2.583279414   -0.806509912   4.839558167e-06 6.370661401    
3123     INTERFACE  -1.93173367    -0.752511367   0.3766146781   2.324332702    4.003822593    3.466264318    -5.429591223   -5.145806762   -5.001870905   -4.828874615   -5.096026348   -6.199951486   -4.582794279   -4.646715195   -1.503886477   -0.8856954575  6.303978625e-06 6.188118095    
3124     INTERFACE  -1.93173367    -0.1249771834  0.3766146781   0.9378061561   -0.1453118341  -1.326741911   -5.687542818   -2.132867963   -5.001870905   -2.441687576   -5.138619238   -4.186844033   -4.582794279   -4.979870763   -2.583279414   -0.4822718203  2.736708675e-06 3.372163703    
3125     INTERFACE  -1.93173367    -0.1249771834  0.3766146781   2.324332702    4.003822593    3.466264318    -5.816961298   -5.145806762   -4.235625527   -2.926810291   -1.189843506   -4.186844033   -4.582794279   -4.646715195   -4.545998539   -0.8559986353  5.515574878e-06 5.826514842    
3126     INTERFACE  -1.93173367    -0.1249771834  5.490342455    0.7219755601   0.2694401787   4.991285155    5.640313205    -2.132867963   -7.143222441   -4.828874615   -1.616244338   -5.351370011   -3.907316747   -4.646715195   -3.014249156   -0.8996240497  8.207016026e-06 6.739326628    
3127     INTERFACE  -1.93173367    -0.1249771834  5.490342455    5.817337429    5.792461373    4.991285155    5.640313205    -4.585945429   -7.143222441   -4.828874615   -1.017351624   -6.199951486   -4.582794279   -4.646715195   -6.543417897   -0.9550442696  1.318468376e-05 6.684415191    
3128     INTERFACE  -1.93173367    0.1286910045   -0.3062275152  1.155771989    2.242055195    5.335741698    5.640313205    -5.145806762   -5.541444267   -2.926810291   -2.230238328   -6.199951486   -4.165052274   -2.890673525   -1.503886477   -0.8988903165  6.7175696e-06  6.786516424    
3129     INTERFACE  -1.93173367    0.1286910045   0.3766146781   1.155771989    2.242055195    5.335741698    -6.819729862   -5.145806762   -5.541444267   -6.194651293   -2.230238328   -6.199951486   -3.560046647   -4.646715195   -2.035113381   -0.8917115331  6.687327168e-06 7.527401468    
3130     INTERFACE  -1.93173367    0.1286910045   0.3766146781   1.155771989    2.242055195    5.335741698    5.640313205    -5.145806762   -5.541444267   -2.926810291   -2.520816248   -6.199951486   -4.165052274   -2.890673525   -1.503886477   -0.9014512897  6.801025775e-06 6.761999907    
3131     INTERFACE  -1.93173367    0.5072899107   -1.51945397    0.7219755601   0.2694401787   -1.855649347   -4.294651743   -2.132867963   -3.509277598   -2.926810291   -1.189843506   -4.186844033   -3.907316747   -4.646715195   -5.401089585   -0.4223968685  2.094107234e-06 3.150867835    
3132     INTERFACE  -1.93173367    0.5072899107   -1.51945397    0.7219755601   0.2694401787   -1.855649347   -4.294651743   -2.132867963   -3.509277598   -2.926810291   -1.009649312   -5.351370011   -3.907316747   -4.39450668    -3.014249156   -0.4051838517  1.936450594e-06 3.204568083    
3133     INTERFACE  -1.93173367    0.5072899107   -1.51945397    5.817337429    5.792461373    -1.855649347   -4.294651743   -4.585945429   -3.509277598   -2.926810291   -1.009649312   -6.199951486   -4.582794279   -4.646715195   -6.543417897   -0.8994159102  7.213975852e-06 7.785397523    
3134     INTERFACE  -1.93173367    0.5072899107   -1.151595075   0.7219755601   0.2694401787   -1.855649347   -4.29933484    -4.756581026   -3.509277598   -2.926810291   -1.29292157    -1.63163498    -0.4716631883  -4.646715195   -3.009178669   -0.3651468158  1.812778839e-06 2.882556663    
3135     INTERFACE  -1.93173367    0.5072899107   -1.151595075   0.7219755601   0.2694401787   -1.855649347   -4.29933484    -2.76835349    -3.509277598   -2.926810291   -0.3968018675  -5.351370011   -3.907316747   -4.646715195   -4.545998539   -0.4307229519  2.254812262e-06 3.114354322    
3136     INTERFACE  -1.93173367    0.5072899107   -1.070338644   0.7219755601   -0.1058299119  -1.855649347   -4.29933484    -2.132867963   -3.541427917   -2.926810291   -1.009649312   -5.351370011   -3.907316747   -4.646715195   -3.014249156   -0.3974760771  1.950700284e-06 3.19111829     
3137     INTERFACE  -1.93173367    0.5072899107   -1.070338644   0.7219755601   -0.1058299119  -1.855649347   -4.29933484    -2.132867963   -3.509277598   -2.926810291   -1.009649312   -5.351370011   -3.907316747   -4.646715195   -2.437934979   -0.3907848299  1.923227971e-06 3.229147321    
3138     INTERFACE  -1.93173367    0.5072899107   -1.070338644   2.176257269    5.127194797    4.05294498     -2.745000615   -2.132867963   -3.509277598   -2.926810291   -1.009649312   -5.351370011   -4.582794279   -4.646715195   -4.545998539   -0.8418041468  5.276739879e-06 6.53899912     
3139     INTERFACE  -1.93173367    0.5072899107   0.3766146781   0.4355161851   5.792461373    1.857869174    -6.037822138   -4.756581026   -3.655701429   -2.926810291   -0.5385528578  -1.63163498    -3.610714733   -4.646715195   -3.014249156   -0.7421123981  4.811665127e-06 7.278759133    
3140     INTERFACE  -1.93173367    0.5072899107   0.3766146781   0.7219755601   0.2694401787   -2.518027878   -4.294651743   -4.585945429   -6.173980237   -2.926810291   -5.513421943   0.3549538915   -4.582794279   -7.398105834   -6.543417897   -0.6033065915  4.463367523e-06 4.633192398    
3141     INTERFACE  -1.93173367    0.5072899107   0.3766146781   0.7219755601   0.2694401787   -2.518027878   -4.294651743   -3.846748245   -1.732524568   -2.926810291   -1.504092717   0.3549538915   -4.582794279   -4.646715195   -3.014249156   -0.4017799497  2.095821919e-06 2.848710599    
3142     INTERFACE  -1.93173367    0.5072899107   0.3766146781   0.7219755601   0.2694401787   -2.518027878   -4.294651743   -3.253156877   -1.732524568   -2.926810291   -2.187869968   0.3549538915   -4.582794279   -4.646715195   -3.014249156   -0.4027480483  2.023289842e-06 2.843073982    
3143     INTERFACE  -1.93173367    0.5072899107   0.3766146781   0.9261654007   -0.1453118341  -2.043980369   -5.816961298   -2.132867963   -5.592417687   -2.926810291   -5.079068252   -5.844233698   -4.220223828   -5.084114267   -4.545998539   -0.5706014633  3.352828476e-06 3.648268632    
3144     INTERFACE  -1.93173367    0.5072899107   0.3766146781   1.455847906    -0.1453118341  1.857869174    -6.037822138   -2.132867963   -5.001870905   -2.441687576   -4.089771657   -4.186844033   -3.610714733   -4.646715195   -2.183618858   -0.6048733592  3.258475426e-06 4.024613583    
3145     INTERFACE  -1.93173367    0.5072899107   0.3766146781   1.455847906    0.3979093093   1.857869174    -6.037822138   -2.132867963   -5.001870905   -2.441687576   -4.827563773   -4.186844033   -3.610714733   -4.646715195   -2.183618858   -0.6368563175  3.471975804e-06 4.012452897    
3146     INTERFACE  -1.93173367    0.5072899107   0.3766146781   2.176257269    5.792461373    4.991285155    -6.5202295     -2.132867963   -3.390505382   -2.926810291   -1.373650796   -5.351370011   -3.907316747   -2.879955585   -6.040825655   -0.9010230303  6.950844019e-06 7.205671199    
3147     INTERFACE  -1.93173367    0.5072899107   0.3766146781   2.176257269    5.792461373    4.991285155    -5.816961298   -2.132867963   -3.390505382   -2.926810291   -0.8957109591  -5.351370011   -3.907316747   -2.879955585   -6.040825655   -0.8959573507  6.716498922e-06 7.131845697    
3148     INTERFACE  -1.93173367    0.5072899107   0.3766146781   2.176257269    5.792461373    4.991285155    -5.16558855    -2.132867963   -3.390505382   -2.926810291   -1.373650796   -5.351370011   -3.907316747   -2.879955585   -6.040825655   -0.8951821923  6.514668213e-06 7.12100614     
3149     INTERFACE  -1.93173367    0.5072899107   0.3766146781   2.667292751    5.127194797    4.05294498     -4.152086196   -2.331791668   -3.509277598   -2.441687576   -1.265419353   -4.186844033   -4.220223828   -4.979870763   -6.040825655   -0.8701340556  5.831484366e-06 6.522721249    
3150     INTERFACE  -1.93173367    0.5072899107   0.4676492223   2.176257269    2.863862422    -1.855649347   -5.816961298   -2.848047157   -3.509277598   -2.926810291   -1.009649312   -5.351370011   -3.907316747   -4.646715195   -3.014249156   -0.6918683052  3.589898108e-06 4.789032481    
3151     INTERFACE  -1.93173367    0.5072899107   0.6560342515   2.176257269    4.003822593    4.05294498     5.032843719    -2.200104665   -5.602239516   -2.071724973   -1.265419353   -6.199951486   -4.582794279   -5.177613851   -4.545998539   -0.8974431753  7.113483268e-06 6.104617945    
3152     INTERFACE  -1.93173367    0.5072899107   5.490342455    5.817337429    4.003822593    4.05294498     5.032843719    -2.200104665   -5.602239516   -2.926810291   -5.513421943   -6.199951486   -4.992626292   -4.979870763   -6.86269582    -0.940995276   1.150546111e-05 6.836392014    
3153     INTERFACE  -1.93173367    0.5072899107   5.490342455    5.817337429    4.003822593    4.05294498     5.032843719    -2.200104665   -5.602239516   -2.926810291   -5.513421943   -6.199951486   -4.076702368   -4.979870763   -6.86269582    -0.9387411475  1.127173131e-05 6.779146769    
3154     INTERFACE  -1.93173367    0.8401273848   0.4676492223   2.667292751    2.863862422    -1.855649347   -4.294651743   -2.711131203   -5.001870905   -2.85507929    -2.550128335   -4.186844033   -4.582794279   -4.979870763   -5.468951621   -0.7491211295  4.01934405e-06 4.96259826     
3155     INTERFACE  -1.93173367    0.8401273848   0.4676492223   2.667292751    2.863862422    -1.855649347   -4.294651743   -2.132867963   -5.001870905   -2.85507929    -2.550128335   -4.326003784   -4.582794279   -4.979870763   -5.468951621   -0.7448581457  4.027070112e-06 4.935154292    
3156     INTERFACE  -1.93173367    0.8401273848   0.4676492223   2.667292751    2.863862422    -1.855649347   -4.294651743   -2.132867963   -5.001870905   -2.85507929    -2.550128335   -4.186844033   -4.079288633   -4.979870763   -5.468951621   -0.7385905981  3.922325524e-06 4.894987704    
3157     INTERFACE  -1.93173367    0.8401273848   0.4676492223   2.667292751    2.863862422    -1.69401942    -4.294651743   -2.132867963   -5.001870905   -2.85507929    -2.550128335   -4.186844033   -4.582794279   -4.979870763   -5.468951621   -0.7419322729  4.008422591e-06 4.916354937    
3158     INTERFACE  -1.895588214   -0.1249771834  0.3766146781   2.176257269    4.213586525    4.991285155    6.040795418    -5.145806762   -5.602239516   -2.441687576   -5.034030682   -4.186844033   -4.582794279   -2.890673525   -6.54896659    -0.9366198182  8.637303765e-06 7.33173725     
3159     INTERFACE  -1.895588214   0.5072899107   -3.257953544   2.176257269    4.213586525    4.991285155    6.040795418    -2.132867963   -5.001870905   -2.441687576   -5.034030682   -4.186844033   -4.582794279   -4.979870763   -4.545998539   -0.9211437702  7.844422848e-06 7.298938682    
3160     INTERFACE  -1.895588214   0.5072899107   -1.51945397    0.7219755601   3.825224009    4.05294498     -6.819729862   -2.132867963   -3.509277598   -2.926810291   -1.616244338   -6.199951486   -3.560046647   -4.646715195   -2.519845962   -0.8023563623  5.094184565e-06 5.817888547    
3161     INTERFACE  -1.895588214   0.9180215548   -2.792412418   2.176257269    4.213586525    4.991285155    5.640313205    -5.145806762   -1.732524568   -6.732201094   -1.802662724   -4.747092739   -3.560046647   -4.646715195   -5.237748      -0.9189788699  8.2024846e-06  6.912396621    
3162     INTERFACE  -1.895588214   0.9180215548   -2.792412418   2.176257269    4.213586525    4.991285155    6.040795418    5.688469684    -1.789156442   -6.732201094   -5.034030682   -4.747092739   -3.560046647   -4.646715195   -1.474575311   -0.9272506237  9.239679856e-06 6.581008114    
3163     INTERFACE  -1.895588214   0.9180215548   -2.792412418   2.176257269    4.213586525    4.991285155    6.040795418    5.688469684    -1.732524568   -6.732201094   -5.034030682   -4.657578969   -3.560046647   -4.646715195   -1.474575311   -0.9267597198  9.207829848e-06 6.571874011    
3164     INTERFACE  -1.895588214   1.489261174    -1.51945397    0.7219755601   0.2694401787   4.05294498     -6.819729862   -5.145806762   -3.509277598   -2.926810291   -1.616244338   -6.199951486   -3.560046647   -4.646715195   -2.519845962   -0.7365807891  4.649932969e-06 6.167060507    
3165     INTERFACE  -1.895588214   1.489261174    0.5326274998   2.176257269    3.825224009    4.05294498     -6.819729862   -2.132867963   -7.143222441   -6.194651293   -1.616244338   -6.199951486   -3.907316747   -4.646715195   -6.543417897   -0.9099280834  8.150723863e-06 6.241906887    
3166     INTERFACE  -1.895588214   1.489261174    0.5326274998   2.176257269    3.825224009    4.05294498     5.640313205    -5.145806762   -7.143222441   -2.926810291   -1.616244338   -6.199951486   -4.165052274   -2.890673525   -1.503886477   -0.9058597088  7.676871015e-06 6.625976185    
3167     INTERFACE  -1.607651832   0.5072899107   1.289281754    2.176257269    -0.1453118341  2.117782859    -2.256053134   -5.145806762   -5.001870905   -1.908009358   -1.265419353   -4.186844033   -4.309931628   -4.979870763   -4.545998539   -0.6403691173  3.730652235e-06 4.005142041    
